0,0.951721174556685,2.82446537288901
0.1,0.545216968619196,0.104261179559588
0.2,4.40374464282901,-0.615755655505663
0.3,1.49192305454753,2.44879404631191
0.4,2.2944456111385,3.62170351813039
0.5,4.55939921200459,1.59843919332844
0.6,1.43924383711361,2.3576916739356
0.7,0.730183601767441,1.92831954003959
0.8,5.61453934250475,2.08039818595026
0.9,6.26068136588522,5.94660196008419
1,6.85260894734856,2.62019841380319
1.1,6.79430214434628,3.1576826800444
1.2,3.38911020032822,1.69182300373185
1.3,8.97694540997458,2.65867097695329
1.4,8.20240665594238,0.956102569742354
1.5,7.67803769657796,4.39234306643809
1.6,5.33800615607012,4.10802631546464
1.7,8.2111582739876,1.75255926292557
1.8,9.0114492374586,0.0561885534388509
1.9,5.33634441459828,1.71499638571466
2,8.11766622694088,1.94131404243225
2.1,7.15704840287764,5.07894749328186
2.2,7.92850537053504,4.93755873530017
2.3,13.2006134063966,4.92792290432057
2.4,12.3205750565755,4.39125770127118
2.5,9.67655303907878,5.27638539581161
2.6,15.073289940638,9.05918173042761
2.7,12.7992339828545,2.54687040911636
2.8,14.4979201689726,6.77064471832938
2.9,14.2168892723296,3.93995059417895
3,19.2234810866918,1.73913318511366
3.1,14.6584463130617,4.03756877130218
3.2,14.9075302938089,7.53922765186184
3.3,16.9583841845377,5.70696074537583
3.4,18.7418851553788,8.59829668686449
3.5,18.9852465566507,6.72583881504742
3.6,20.2881298309042,9.12681060539814
3.7,23.7077655746513,10.1621061186089
3.8,21.5029314163645,8.372712123892
3.9,17.1096538867846,7.75307506502075
4,18.6653350907728,7.59731920455612
4.1,21.7853343245662,7.84104828232958
4.2,19.3818078346909,8.36587950732948
4.3,21.3476330953792,10.2363097500558
4.4,20.2598982259037,10.2867750211731
4.5,22.8186441497175,12.5349227319425
4.6,22.7341281227087,9.84887461374643
4.7,21.313326661944,7.57919635513407
4.8,24.7740686452827,10.0878043937492
4.9,25.6562200485121,9.03889517896464
5,28.961271537859,11.3022488043145
5.1,27.7329504187355,10.8339270643599
5.2,25.8101977606993,12.8960752542617
5.3,27.7432331311435,9.50257639324771
5.4,24.0634585465725,9.77326514169734
5.5,24.7954028480502,12.3155348687121
5.6,27.3059763324422,11.687376989228
5.7,25.9038039065009,14.207858899015
5.8,30.0045135588334,12.692660349721
5.9,31.6699346499315,11.347375762404
6,30.961731471421,14.011724667626
6.1,31.3352007936238,12.0734396167516
6.2,31.8005495488545,12.7209132082353
6.3,29.8669117853115,11.5607660628198
6.4,34.2474331691126,12.4914950337208
6.5,32.3401688546853,11.9816046277902
6.6,32.6073406791907,8.14625479166829
6.7,31.5425658562412,11.9672325378163
6.8,32.1993187016899,14.6043609026902
6.9,34.0898245664436,19.1305482455312
7,34.1066062246428,14.954800472379
7.1,32.6218546136587,14.7126139358507
7.2,33.5949109197995,15.939967554735
7.3,38.4839160098082,16.899295379354
7.4,35.8817175627584,13.039163193007
7.5,40.7058870713927,20.6087278595249
7.6,38.5257593405469,14.7391610591997
7.7,41.1802386500216,15.7439336495932
7.8,38.3449449930146,18.9106863311976
7.9,37.0160295058777,13.4328427247499
8,41.1283128368101,18.358948457206
8.1,40.9772565383322,18.760785013822
8.2,43.450892693926,19.9165597244077
8.3,40.6464713832236,19.8089082108695
8.4,42.630615285251,17.391793914054
8.5,40.3955047406717,19.9090049796383
8.6,42.5725138364903,18.9216990381661
8.7,42.1888427344796,15.9369081838342
8.8,44.609990958629,19.1234330540536
8.9,47.1577372190931,21.0617969734237
9,47.3588932699193,18.1716802349814
9.1,43.8712814584661,17.3440291448525
9.2,47.2288226509277,25.6740439555119
9.3,48.175235012042,18.7627627316762
9.4,48.881693547231,18.2673177328772
9.5,44.8455856781475,22.176471718541
9.6,46.6261349295932,21.5910318523183
9.7,51.4820459127055,21.9783471530394
9.8,51.0147196567365,18.1815773542575
9.9,50.9649976082009,25.8889222786599
10,51.2137839322187,18.7498332436622
10.1,50.2143800744944,21.0525773809087
10.2,51.8762405029793,23.0954392626931
10.3,52.4126032353924,21.7632818105481
10.4,50.8947698611017,21.5321706279856
10.5,54.2926142287888,19.2239547949521
10.6,52.6628201854931,23.6890575608722
10.7,52.2627144020455,24.324450150398
10.8,53.914695588791,21.7141197986351
10.9,54.8677164117318,23.2727349814731
11,54.2125140214666,22.604285553915
11.1,55.6454804037266,20.5520046829523
11.2,55.2141248903547,23.3777060067033
11.3,54.67766517178,25.9902792737951
11.4,55.5205783948139,25.9853388576773
11.5,59.4281495307263,24.8100745713458
11.6,58.5188909272848,26.6234795735991
11.7,58.2889445644111,26.6443134636689
11.8,56.411483294126,28.0000668540572
11.9,57.4421843789942,22.3375521498719
12,62.6750284516712,26.0797169210769
12.1,61.287681331551,25.6910849519167
12.2,58.8303465650027,20.4859236622958
12.3,62.6064462484178,26.2727725069381
12.4,61.4419422454074,27.8684630391039
12.5,59.4805018651698,25.8126804310207
12.6,65.0966218920891,28.6817015331396
12.7,60.7207027751878,23.2937835159673
12.8,62.6225364322699,28.3434974657852
12.9,66.1308010994527,28.3176750885638
13,62.4864893325609,28.9527426353031
13.1,62.8759674746404,26.6293718894293
13.2,64.4046917328,26.3000674078943
13.3,65.6605759922302,27.1659481322674
13.4,66.1223238949762,28.2446583379103
13.5,66.3662589273756,28.3636509236194
